city,longitude,latitude,state
Holiday Shores,38.92199,-89.94066,IL
Hoyleton,38.44172,-89.27425,IL
Hurst,37.83311,-89.14286,IL
Hutsonville,39.10949,-87.65641,IL
Illiopolis,39.85365,-89.24203,IL
Ina,38.15116,-88.90396,IL
Irvington,38.43922,-89.16285,IL
Jacksonville,39.73394,-90.22901,IL
Jerome,39.76755,-89.68066,IL
Jerseyville,39.12005,-90.32845,IL
Johnston City,37.82061,-88.92757,IL
Jonesboro,37.45172,-89.26814,IL
Kansas,39.55281,-87.93948,IL
Kincaid,39.58866,-89.41454,IL
Kinmundy,38.77338,-88.84672,IL
Lawrenceville,38.72921,-87.68169,IL
Lebanon,38.60394,-89.80732,IL
Leland Grove,39.777,-89.67927,IL
Liberty,39.87949,-91.10792,IL
Litchfield,39.17533,-89.65426,IL
Livingston,38.96755,-89.76398,IL
Loami,39.67561,-89.84677,IL
Long Creek,39.81198,-88.84757,IL
Louisville,38.77227,-88.50255,IL
Lovington,39.71559,-88.63256,IL
Macon,39.71282,-88.99702,IL
Madison,38.68255,-90.15705,IL
Makanda,37.61755,-89.20897,IL
Marine,38.78644,-89.77759,IL
Marion,37.73061,-88.93313,IL
Marissa,38.25005,-89.7501,IL
Marshall,39.39143,-87.69364,IL
Martinsville,39.33559,-87.88198,IL
Maryville,38.72366,-89.95593,IL
Mascoutah,38.49033,-89.79315,IL
Mattoon,39.48309,-88.37283,IL
McLeansboro,38.09338,-88.53561,IL
Mechanicsburg,39.80949,-89.39731,IL
Meredosia,39.83116,-90.55957,IL
Metropolis,37.15117,-88.732,IL
Millstadt,38.46144,-90.09178,IL
Mitchell,38.76199,-90.08538,IL
Morrisonville,39.42005,-89.45565,IL
Mound City,37.08533,-89.16257,IL
Mounds,37.11422,-89.19785,IL
Mount Carmel,38.41088,-87.76142,IL
Mount Olive,39.07227,-89.72731,IL
Mount Sterling,39.98727,-90.76346,IL
Mount Vernon,38.31727,-88.90312,IL
Mount Zion,39.77143,-88.87424,IL
Moweaqua,39.62476,-89.01897,IL
Mulberry Grove,38.92505,-89.26896,IL
Murphysboro,37.7645,-89.33509,IL
Murrayville,39.5856,-90.25206,IL
Nashville,38.34366,-89.38064,IL
Neoga,39.31948,-88.45283,IL
New Athens,38.32644,-89.87705,IL
New Baden,38.53505,-89.70065,IL
New Berlin,39.72533,-89.91066,IL
Newman,39.79865,-87.98587,IL
Niantic,39.85393,-89.16619,IL
Noble,38.69755,-88.22365,IL
Nokomis,39.30116,-89.28508,IL
Norris City,37.98116,-88.32921,IL
O'Fallon,38.59227,-89.91121,IL
Oakland,39.65392,-88.02615,IL
Oblong,39.00199,-87.90892,IL
Odin,38.61727,-89.05229,IL
Okawville,38.43422,-89.55037,IL
Olive Branch,37.16866,-89.35175,IL
Olney,38.73088,-88.08532,IL
Oreana,39.93865,-88.86563,IL
Palestine,39.00365,-87.6128,IL
Palmyra,39.43477,-89.99594,IL
Pana,39.38893,-89.08008,IL
Paris,39.61115,-87.69614,IL
Patoka,38.75533,-89.09534,IL
Pawnee,39.59172,-89.58037,IL
Payson,39.81699,-91.24237,IL
Percy,38.01644,-89.61871,IL
Pesotum,39.91475,-88.27338,IL
Pierron,38.78005,-89.59814,IL
Pinckneyville,38.08033,-89.38203,IL
Pittsburg,37.77699,-88.84951,IL
Pittsfield,39.60783,-90.80513,IL
Pleasant Hill,39.44338,-90.87235,IL
Pleasant Plains,39.87283,-89.92122,IL
Pocahontas,38.82782,-89.54008,IL
Pontoon Beach,38.73172,-90.08038,IL
Prairie du Rocher,38.08311,-90.09595,IL
Quincy,39.9356,-91.40987,IL
Ramsey,39.14449,-89.10868,IL
Raymond,39.31949,-89.57204,IL
Red Bud,38.21172,-89.99427,IL
Ridge Farm,39.89559,-87.65197,IL
Ridgway,37.79921,-88.26115,IL
Riverton,39.84422,-89.53954,IL
Robinson,39.00532,-87.73919,IL
Rochester,39.74949,-89.53176,IL
Roodhouse,39.48394,-90.37151,IL
Rosewood Heights,38.88783,-90.08483,IL
Rosiclare,37.42366,-88.34615,IL
Roxana,38.84838,-90.07622,IL
Royalton,37.87699,-89.11452,IL
Saint Elmo,39.02727,-88.84811,IL
Saint Francisville,38.59116,-87.64669,IL
Saint Jacob,38.71394,-89.76815,IL
Saint Libory,38.36255,-89.70982,IL
Salem,38.62699,-88.94562,IL
Sandoval,38.6156,-89.11423,IL
Schram City,39.16421,-89.4637,IL
Sesser,38.09172,-89.05035,IL
Shawneetown,37.7131,-88.1867,IL
Shelbyville,39.40643,-88.79007,IL
Sherman,39.89366,-89.60482,IL
Shiloh,38.56144,-89.89732,IL
Shipman,39.11755,-90.04427,IL
Sidell,39.90976,-87.82114,IL
Smithton,38.40866,-89.99205,IL
South Jacksonville,39.70866,-90.22818,IL
South Roxana,38.82949,-90.06288,IL
Southern View,39.75727,-89.65371,IL
Spaulding,39.86616,-89.54038,IL
Sparta,38.12311,-89.70177,IL
Springfield,39.80172,-89.64371,IL
Staunton,39.01227,-89.79121,IL
Steeleville,38.00727,-89.65843,IL
Stewardson,39.2631,-88.62978,IL
Stonington,39.64004,-89.19286,IL
Sullivan,39.59948,-88.60784,IL
Sumner,38.71699,-87.86142,IL
Swansea,38.53394,-89.98899,IL
Tamaroa,38.13783,-89.23008,IL
Tamms,37.23505,-89.27008,IL
Taylor Springs,39.13088,-89.49203,IL
Taylorville,39.54894,-89.29453,IL
Teutopolis,39.1331,-88.47199,IL
Thayer,39.53811,-89.76315,IL
Thompsonville,37.91755,-88.76228,IL
Tilden,38.21199,-89.6826,IL
Toledo,39.27365,-88.24365,IL
Tolono,39.98614,-88.25894,IL
Tower Hill,39.38782,-88.96063,IL
Trenton,38.6056,-89.68204,IL
Troy,38.72921,-89.88315,IL
Tuscola,39.7992,-88.2831,IL
Upper Alton,38.91144,-90.15066,IL
Valier,38.01533,-89.04257,IL
Valmeyer,38.30561,-90.27651,IL
Vandalia,38.9606,-89.09368,IL
Venice,38.67227,-90.16983,IL
Vienna,37.41533,-88.89784,IL
Villa Grove,39.86281,-88.16227,IL
Virden,39.50089,-89.76787,IL
Virginia,39.95116,-90.21234,IL
Wamac,38.50894,-89.14063,IL
Warrensburg,39.93282,-89.06203,IL
Washington Park,38.63505,-90.09289,IL
Waterloo,38.33589,-90.14983,IL
Watson,39.02532,-88.56977,IL
Wayne City,38.34533,-88.58783,IL
Waverly,39.59172,-89.95288,IL
West City,37.99394,-88.93507,IL
West Frankfort,37.89783,-88.93146,IL
West Salem,38.52088,-88.00476,IL
Westfield,39.45642,-87.99615,IL
White Hall,39.43699,-90.40318,IL
Williamsville,39.95422,-89.54871,IL
Willisville,37.98394,-89.58954,IL
Wilsonville,39.07088,-89.85621,IL
Winchester,39.62977,-90.45624,IL
Windsor,39.44087,-88.59478,IL
Witt,39.25644,-89.34814,IL
Wood River,38.86116,-90.09761,IL
Woodlawn,38.33005,-89.03257,IL
Woodson,39.62894,-90.21901,IL
Worden,38.93144,-89.83899,IL
Zeigler,37.89949,-89.05202,IL
Newton,38.99088,-88.16254,IL
Andover,41.29392,-90.29207,IL
Canton,40.55809,-90.03512,IL
Deer Park,41.29503,-89.03619,IL
Glendale Heights,41.9146,-88.06486,IL
Lena,42.37946,-89.82234,IL
Abingdon,40.80448,-90.4018,IL
Addison,41.9317,-87.98896,IL
Albany,41.78947,-90.21929,IL
Albany Park,41.96836,-87.72339,IL
Aledo,41.19976,-90.74931,IL
Alexis,41.06337,-90.55597,IL
Algonquin,42.16558,-88.29425,IL
Alpha,41.1917,-90.38013,IL
Alsip,41.66892,-87.73866,IL
Altona,41.11476,-90.16456,IL
Amboy,41.7142,-89.32871,IL
Andalusia,41.4392,-90.71764,IL
Annawan,41.39726,-89.90455,IL
Antioch,42.47724,-88.09564,IL
Arlington Heights,42.08836,-87.98063,IL
Aroma Park,41.07975,-87.81143,IL
Ashburn,41.74753,-87.71116,IL
Ashkum,40.88031,-87.95504,IL
Ashton,41.86614,-89.22121,IL
Astoria,40.22754,-90.35957,IL
Atkinson,41.42087,-90.01511,IL
Atlanta,40.25948,-89.23342,IL
Augusta,40.23005,-90.95013,IL
Aurora,41.76058,-88.32007,IL
Avon,40.66421,-90.43485,IL
Avondale,41.93892,-87.71117,IL
Bannockburn,42.19336,-87.86646,IL
Barrington,42.15391,-88.13619,IL
Barrington Hills,42.14475,-88.15563,IL
Bartlett,41.99503,-88.18563,IL
Bartonville,40.65032,-89.65205,IL
Batavia,41.85003,-88.31257,IL
Beach Park,42.42224,-87.8573,IL
Beardstown,40.01755,-90.42429,IL
Bedford Park,41.76281,-87.80006,IL
Beecher,41.34059,-87.62143,IL
Bellevue,40.68448,-89.6801,IL
Bellwood,41.88142,-87.88312,IL
Belmont Cragin,41.9317,-87.76867,IL
Belvidere,42.26391,-88.84427,IL
Bensenville,41.95503,-87.94007,IL
Berkeley,41.88892,-87.9034,IL
Berwyn,41.85059,-87.79367,IL
Big Rock,41.76392,-88.54702,IL
Bismarck,40.26393,-87.60808,IL
Blandinsville,40.55615,-90.86597,IL
Bloomingdale,41.95753,-88.0809,IL
Bloomington,40.4842,-88.99369,IL
Blue Island,41.65726,-87.68005,IL
Bolingbrook,41.69864,-88.0684,IL
Boulder Hill,41.71253,-88.33618,IL
Bourbonnais,41.15376,-87.88754,IL
Braceville,41.22698,-88.26478,IL
Bradford,41.17726,-89.6576,IL
Bradley,41.14198,-87.86115,IL
Braidwood,41.26503,-88.21228,IL
Bridgeport,41.83809,-87.65116,IL
Bridgeview,41.75003,-87.80422,IL
Brighton Park,41.81892,-87.69894,IL
Brimfield,40.83893,-89.8865,IL
Broadview,41.86392,-87.85339,IL
Brookfield,41.82392,-87.85173,IL
Buckley,40.59698,-88.0381,IL
Buda,41.32615,-89.67899,IL
Buffalo Grove,42.15141,-87.95979,IL
Bull Valley,42.32058,-88.35509,IL
Burbank,41.73392,-87.7795,IL
Burlington,42.0528,-88.54814,IL
Burnham,41.63892,-87.55671,IL
Burr Ridge,41.74892,-87.91839,IL
Bushnell,40.55282,-90.50624,IL
Byron,42.12697,-89.25566,IL
Calumet City,41.61559,-87.52949,IL
Calumet Park,41.66281,-87.6606,IL
Cambridge,41.30365,-90.1929,IL
Camp Point,40.03921,-91.0693,IL
Capron,42.39974,-88.74038,IL
Carbon Cliff,41.49476,-90.39068,IL
Carlock,40.58226,-89.13203,IL
Carol Stream,41.91253,-88.13479,IL
Carpentersville,42.12114,-88.25786,IL
Carthage,40.41643,-91.13625,IL
Carthage,41.91892,-89.31371,IL
Cary,42.21197,-88.23814,IL
Catlin,40.06504,-87.70197,IL
Cedarville,42.37585,-89.63317,IL
Central City,41.23781,-88.28173,IL
Chadwick,42.01336,-89.89068,IL
Champaign,40.11642,-88.24338,IL
Chandlerville,40.0481,-90.15512,IL
Channahon,41.42948,-88.22867,IL
Channel Lake,42.47863,-88.13759,IL
Chatham,41.74115,-87.61255,IL
Chatsworth,40.75365,-88.29199,IL
Chebanse,41.00309,-87.9081,IL
Chenoa,40.7417,-88.71979,IL
Cherry Valley,42.23474,-88.94899,IL
Chicago,41.85003,-87.65005,IL
Chicago Heights,41.50615,-87.6356,IL
Chicago Lawn,41.77503,-87.69644,IL
Chicago Ridge,41.70142,-87.77922,IL
Chillicothe,40.92226,-89.4862,IL
Cicero,41.84559,-87.75394,IL
Cissna Park,40.56476,-87.89309,IL
Clarendon Hills,41.79753,-87.95478,IL
Clayton,40.03144,-90.96069,IL
Clifton,40.93531,-87.93449,IL
Clinton,40.15365,-88.96453,IL
Coal City,41.28781,-88.28562,IL
Coal Valley,41.42865,-90.46096,IL
Colchester,40.42643,-90.79263,IL
Colfax,40.56698,-88.61645,IL
Colona,41.48392,-90.35318,IL
Como,41.76642,-89.76705,IL
Cordova,41.68031,-90.31902,IL
Cortland,41.92003,-88.6887,IL
Country Club Hills,41.56809,-87.72033,IL
Countryside,41.78281,-87.87811,IL
Coyne Center,41.40476,-90.5593,IL
Crescent City,40.77004,-87.85893,IL
Crest Hill,41.55475,-88.09867,IL
Creston,41.93086,-88.96454,IL
Crestwood,41.64463,-87.74154,IL
Crete,41.44448,-87.63143,IL
Creve Coeur,40.64726,-89.59121,IL
Crystal Lake,42.24113,-88.3162,IL
Crystal Lawns,41.57031,-88.15812,IL
Cuba,40.49282,-90.19068,IL
Cuba,42.18391,-88.19091,IL
Cullom,40.87781,-88.26922,IL
Dallas City,40.63615,-91.16737,IL
Dalzell,41.35781,-89.1762,IL
Danforth,40.82031,-87.97782,IL
Danvers,40.52948,-89.17731,IL
Danville,40.12448,-87.63002,IL
Darien,41.75198,-87.97395,IL
Davis,42.42251,-89.41373,IL
Davis Junction,42.10169,-89.09316,IL
Dayton,41.38476,-88.79424,IL
DeKalb,41.92947,-88.75036,IL
Deer Creek,40.63004,-89.33259,IL
Deer Park,42.16086,-88.08147,IL
Deerfield,42.17114,-87.84451,IL
Delavan,40.37254,-89.54732,IL
Depue,41.3242,-89.30675,IL
Des Plaines,42.03336,-87.8834,IL
Diamond,41.28864,-88.25173,IL
Dixmoor,41.6317,-87.66088,IL
Dixon,41.83892,-89.47955,IL
Dolton,41.63892,-87.60727,IL
Douglas,41.83476,-87.61811,IL
Downers Grove,41.80892,-88.01117,IL
Downs,40.39698,-88.87063,IL
Dunlap,40.8617,-89.67871,IL
Durand,42.4364,-89.33206,IL
Dwight,41.09448,-88.42506,IL
Earlville,41.58948,-88.92203,IL
East Dundee,42.09891,-88.27147,IL
East Dubuque,42.49223,-90.64291,IL
East Galesburg,40.94782,-90.31013,IL
East Garfield Park,41.88087,-87.70283,IL
East Hazel Crest,41.57365,-87.64643,IL
East Moline,41.50087,-90.4443,IL
East Peoria,40.66615,-89.5801,IL
Edgewater,41.98337,-87.66395,IL
Edgewood,42.24113,-88.92094,IL
El Paso,40.7392,-89.01646,IL
Elburn,41.89225,-88.4723,IL
Elgin,42.03725,-88.28119,IL
Elizabeth,42.31779,-90.22152,IL
Elk Grove Village,42.00392,-87.97035,IL
Elmhurst,41.89947,-87.94034,IL
Elmwood,40.77782,-89.9665,IL
Elmwood Park,41.92114,-87.80923,IL
Elwood,41.40392,-88.11172,IL
Englewood,41.77976,-87.64588,IL
Erie,41.65642,-90.07929,IL
Essex,41.17725,-88.18561,IL
Eureka,40.72143,-89.27286,IL
Evanston,42.04114,-87.69006,IL
Evergreen Park,41.72059,-87.70172,IL
Fairbury,40.74726,-88.51478,IL
Fairfield,42.21919,-88.06147,IL
Fairmont,41.55614,-88.05923,IL
Fairmount,40.04559,-87.83058,IL
Farmer City,40.24337,-88.64257,IL
Farmington,40.69809,-90.00595,IL
Farmington,41.94475,-88.31591,IL
Fisher,40.31476,-88.35005,IL
Flanagan,40.87809,-88.86118,IL
Flossmoor,41.54281,-87.68477,IL
Ford Heights,41.50642,-87.59171,IL
Forest Lake,42.20752,-88.05563,IL
Forest Park,41.87948,-87.81367,IL
Forest View,41.80864,-87.79339,IL
Forrest,40.75198,-88.41116,IL
Forreston,42.12614,-89.57928,IL
Fox Lake,42.39669,-88.1837,IL
Fox Lake Hills,42.40808,-88.13175,IL
Fox River Grove,42.20086,-88.21453,IL
Frankfort,41.49587,-87.84866,IL
Frankfort Square,41.51892,-87.8031,IL
Franklin Grove,41.8417,-89.30038,IL
Franklin Park,41.93531,-87.86562,IL
Freeport,42.29669,-89.62123,IL
Fulton,41.86725,-90.15957,IL
Gage Park,41.79503,-87.69616,IL
Gages Lake,42.35169,-87.98258,IL
Galena,42.41667,-90.42902,IL
Galesburg,40.94782,-90.37124,IL
Galva,41.16754,-90.04261,IL
Gardner,41.18559,-88.30978,IL
Geneseo,41.44809,-90.15428,IL
Geneva,41.88753,-88.30535,IL
Genoa,42.09725,-88.69287,IL
Georgetown,42.13975,-89.82873,IL
Germantown Hills,40.76643,-89.46787,IL
Gibson City,40.45843,-88.3846,IL
Gifford,40.30587,-88.02115,IL
Gilberts,42.10336,-88.37286,IL
Gilman,40.7667,-87.99226,IL
Glasford,40.57254,-89.81344,IL
Glen Ellyn,41.87753,-88.06701,IL
Glenview,42.06975,-87.78784,IL
Glenwood,41.54253,-87.60227,IL
Godley,41.2367,-88.24367,IL
Golden,40.10921,-91.01764,IL
Golf,42.05892,-87.79256,IL
Goodfield,40.62976,-89.27481,IL
Goodings Grove,41.6292,-87.93089,IL
Glencoe,42.13503,-87.75812,IL
Grand Boulevard,41.81392,-87.61727,IL
Grand Ridge,41.23698,-88.83147,IL
Grandwood Park,42.39308,-87.98674,IL
Grant Park,41.24114,-87.64615,IL
Granville,41.26115,-89.22759,IL
Grayslake,42.34447,-88.04175,IL
Green Oaks,42.29002,-87.90341,IL
Green Rock,41.47309,-90.35763,IL
Green Valley,40.40754,-89.64288,IL
Greenview,40.0831,-89.73816,IL
Gridley,40.74337,-88.88146,IL
Gurnee,42.3703,-87.90202,IL
Hainesville,42.34502,-88.06786,IL
Hamilton,40.39643,-91.33904,IL
Hampshire,42.0978,-88.53036,IL
Hampton,41.55587,-90.4093,IL
Hanna City,40.6917,-89.79511,IL
Hanover,42.25641,-90.27957,IL
Hanover Park,41.99947,-88.14507,IL
Harvard,42.42224,-88.61371,IL
Harvey,41.61003,-87.64671,IL
Harwood Heights,41.96725,-87.80756,IL
Havana,40.30004,-90.06095,IL
Hawthorn Woods,42.21697,-88.04952,IL
Hazel Crest,41.5717,-87.69449,IL
Hebron,42.47169,-88.43232,IL
Hennepin,41.2542,-89.34231,IL
Henry,41.11142,-89.35648,IL
Herscher,41.0492,-88.09783,IL
Heyworth,40.31337,-88.97369,IL
Hickory Hills,41.72559,-87.82506,IL
Highland Park,42.18169,-87.80034,IL
Highwood,42.19975,-87.80923,IL
Hillcrest,41.95114,-89.06454,IL
Hillside,41.87781,-87.90284,IL
Hinckley,41.76892,-88.64091,IL
Hillsdale,41.61364,-90.1729,IL
Hinsdale,41.80086,-87.93701,IL
Hodgkins,41.76892,-87.85783,IL
Hoffman Estates,42.04281,-88.0798,IL
Holiday Hills,42.29002,-88.22481,IL
Homer,40.03476,-87.95809,IL
Homer Glen,41.60003,-87.93811,IL
Hometown,41.73448,-87.73144,IL
Homewood,41.55726,-87.6656,IL
Hoopeston,40.46726,-87.66836,IL
Hopedale,40.42087,-89.41454,IL
Hopkins Park,41.06337,-87.62503,IL
Hudson,40.60587,-88.9873,IL
Huntley,42.16808,-88.42814,IL
Hyde Park,41.7942,-87.59394,IL
Indian Creek,42.22697,-87.9798,IL
Indian Head Park,41.77031,-87.90228,IL
Ingalls Park,41.52253,-88.04283,IL
Inverness,42.11808,-88.09619,IL
Irving Park,41.95336,-87.73645,IL
Island Lake,42.27613,-88.19203,IL
Itasca,41.97503,-88.00729,IL
Johnsburg,42.38002,-88.24203,IL
Joliet,41.52519,-88.0834,IL
Justice,41.74448,-87.83783,IL
Kankakee,41.12003,-87.86115,IL
Keithsburg,41.09948,-90.94264,IL
Kenilworth,42.08586,-87.71756,IL
Kenwood,41.8092,-87.59755,IL
Kewanee,41.24559,-89.92483,IL
Kildeer,42.17058,-88.04785,IL
Kingston,42.09975,-88.75898,IL
Kirkland,42.09253,-88.85121,IL
Kirkwood,40.86587,-90.74847,IL
Knollwood,42.28613,-87.88563,IL
Knoxville,40.90837,-90.28485,IL
La Grange,41.80503,-87.86923,IL
La Grange Park,41.83475,-87.86173,IL
La Harpe,40.58337,-90.96931,IL
La Moille,41.5317,-89.27981,IL
La Salle,41.33337,-89.09175,IL
Lacon,41.02476,-89.4112,IL
Ladd,41.38253,-89.21897,IL
Lake Barrington,42.21252,-88.15258,IL
Lake Bluff,42.27891,-87.83424,IL
Lake Catherine,42.47919,-88.13342,IL
Lake Forest,42.25863,-87.84063,IL
Lake Summerset,42.45446,-89.38956,IL
Lake Villa,42.41697,-88.07397,IL
Lake Zurich,42.19697,-88.09341,IL
Lake in the Hills,42.18169,-88.33036,IL
Lake of the Woods,40.20642,-88.36867,IL
Lakemoor,42.32863,-88.19897,IL
Lakewood,42.22919,-88.35509,IL
Lakewood Shores,41.2817,-88.14478,IL
Lanark,42.10225,-89.83345,IL
Lansing,41.56476,-87.53893,IL
Le Roy,40.35198,-88.76424,IL
Leland,41.61253,-88.79952,IL
Lemont,41.67364,-88.00173,IL
Lewistown,40.3931,-90.15484,IL
Lexington,40.64142,-88.7834,IL
Libertyville,42.28308,-87.95313,IL
Lily Lake,41.94892,-88.47786,IL
Lincoln,40.14838,-89.36482,IL
Lincoln Park,41.9217,-87.64783,IL
Lincoln Square,41.97587,-87.68922,IL
Lincolnshire,42.19002,-87.9084,IL
Lincolnwood,42.00448,-87.73006,IL
Lindenhurst,42.41058,-88.02619,IL
Lisle,41.80114,-88.07479,IL
Lockport,41.58948,-88.05784,IL
Logan Square,41.92337,-87.69922,IL
Lombard,41.88003,-88.00784,IL
Long Grove,42.17836,-87.99785,IL
Long Lake,42.37085,-88.12758,IL
Lost Nation,41.91114,-89.36677,IL
Loves Park,42.32002,-89.05816,IL
Lower West Side,41.8542,-87.66561,IL
Lyndon,41.71753,-89.92595,IL
Lynwood,41.52642,-87.53865,IL
Lynwood,41.68364,-88.39368,IL
Lyons,41.81337,-87.81811,IL
Machesney Park,42.34724,-89.039,IL
Mackinaw,40.53698,-89.35759,IL
Macomb,40.45921,-90.6718,IL
Mahomet,40.19531,-88.40422,IL
Malta,41.92975,-88.86092,IL
Manhattan,41.42253,-87.98589,IL
Manito,40.42587,-89.77928,IL
Mansfield,40.21142,-88.50617,IL
Manteno,41.25059,-87.83143,IL
Maple Park,41.90753,-88.59925,IL
Marengo,42.24863,-88.60843,IL
Mark,41.26448,-89.25009,IL
Markham,41.59365,-87.69477,IL
Maroa,40.03643,-88.95703,IL
Marquette Heights,40.61754,-89.60038,IL
Marseilles,41.33087,-88.70813,IL
Mason City,40.20227,-89.69816,IL
Matherville,41.25976,-90.60791,IL
Matteson,41.50392,-87.7131,IL
Maywood,41.8792,-87.84312,IL
Mazon,41.24142,-88.41951,IL
McCullom Lake,42.36835,-88.29259,IL
McHenry,42.33335,-88.26675,IL
McKinley Park,41.8317,-87.67366,IL
McLean,40.31448,-89.16981,IL
Medinah,41.98142,-88.05118,IL
Melrose Park,41.90059,-87.85673,IL
Mendon,40.08838,-91.28376,IL
Mendota,41.54725,-89.11759,IL
Merrionette Park,41.6842,-87.70033,IL
Metamora,40.79059,-89.36064,IL
Mettawa,42.23336,-87.92591,IL
Midlothian,41.62531,-87.71755,IL
Milan,41.45309,-90.57208,IL
Milford,40.62837,-87.69614,IL
Milledgeville,41.96336,-89.77456,IL
Millington,41.56253,-88.59841,IL
Minier,40.43365,-89.31315,IL
Minonk,40.90448,-89.03452,IL
Minooka,41.45531,-88.26173,IL
Mokena,41.52614,-87.88922,IL
Moline,41.5067,-90.51513,IL
Momence,41.1667,-87.66281,IL
Monee,41.42003,-87.74171,IL
Monmouth,40.91143,-90.64736,IL
Montgomery,41.73058,-88.3459,IL
Monticello,40.02781,-88.5734,IL
Morgan Park,41.69031,-87.66672,IL
Morris,41.35725,-88.42118,IL
Morrison,41.80975,-89.96512,IL
Morton,40.61282,-89.45926,IL
Morton Grove,42.04059,-87.78256,IL
Mount Carroll,42.09502,-89.97818,IL
Mount Greenwood,41.69809,-87.70866,IL
Mount Morris,42.05031,-89.43122,IL
Mount Prospect,42.06642,-87.93729,IL
Mount Pulaski,40.01088,-89.28231,IL
Mundelein,42.26308,-88.00397,IL
Naperville,41.78586,-88.14729,IL
Nauvoo,40.55004,-91.38487,IL
Near North Side,41.90003,-87.6345,IL
Near South Side,41.8567,-87.62477,IL
New Boston,41.17031,-90.99681,IL
New City,41.80753,-87.65644,IL
New Lenox,41.51198,-87.96561,IL
New Milford,42.18697,-89.06788,IL
New Windsor,41.20226,-90.44235,IL
Newark,41.53697,-88.58341,IL
Niles,42.01892,-87.80284,IL
Normal,40.5142,-88.99063,IL
Norridge,41.96336,-87.82728,IL
North Aurora,41.80614,-88.3273,IL
North Barrington,42.2078,-88.14063,IL
North Center,41.95392,-87.67895,IL
North Chicago,42.32558,-87.84118,IL
North Lawndale,41.86003,-87.71839,IL
North Pekin,40.61504,-89.62232,IL
North Peoria,40.71754,-89.58426,IL
North Riverside,41.84281,-87.82311,IL
Northbrook,42.12753,-87.82895,IL
Northfield,42.09975,-87.7809,IL
Northlake,41.91725,-87.89562,IL
Oak Brook,41.83281,-87.92895,IL
Oak Forest,41.60281,-87.74394,IL
Oak Grove,41.41059,-90.57069,IL
Oak Lawn,41.71087,-87.75811,IL
Oak Park,41.88503,-87.7845,IL
Oak Run,40.96337,-90.14512,IL
Oakbrook Terrace,41.85003,-87.96451,IL
Oakwood,40.11615,-87.77836,IL
Oakwood Hills,42.24641,-88.24286,IL
Odell,41.00364,-88.52534,IL
Ogden,40.11392,-87.95614,IL
Oglesby,41.29531,-89.05953,IL
Olympia Fields,41.51337,-87.67421,IL
Onarga,40.71504,-88.00615,IL
Oneida,41.07226,-90.2254,IL
Oquawka,40.93198,-90.94709,IL
Orangeville,42.46835,-89.64401,IL
Oregon,42.01475,-89.33233,IL
Orion,41.35476,-90.38152,IL
Orland Hills,41.58531,-87.84311,IL
Orland Park,41.63031,-87.85394,IL
Oswego,41.68281,-88.35146,IL
Ottawa,41.34559,-88.84258,IL
Palatine,42.1103,-88.03424,IL
Palmyra,41.8517,-89.57788,IL
Palos Heights,41.66809,-87.79644,IL
Palos Hills,41.6967,-87.817,IL
Palos Park,41.66725,-87.83033,IL
Park City,42.34836,-87.88424,IL
Park Forest,41.49142,-87.67449,IL
Park Ridge,42.01114,-87.84062,IL
Paw Paw,41.68892,-88.9812,IL
Paxton,40.46031,-88.09532,IL
Pearl City,42.2653,-89.82595,IL
Pecatonica,42.31391,-89.35928,IL
Pekin,40.56754,-89.64066,IL
Peoria,40.69365,-89.58899,IL
Peoria Heights,40.74726,-89.57398,IL
Peotone,41.33226,-87.78532,IL
Peru,41.32753,-89.12897,IL
Petersburg,40.01172,-89.84817,IL
Philo,40.00698,-88.1581,IL
Phoenix,41.61115,-87.63477,IL
Pingree Grove,42.06864,-88.41342,IL
Piper City,40.7567,-88.19116,IL
Pistakee Highlands,42.40863,-88.20648,IL
Plainfield,41.62697,-88.20395,IL
Plano,41.66281,-88.53702,IL
Pleasant Hill,40.61309,-88.74701,IL
Polo,41.98614,-89.57928,IL
Pontiac,40.88087,-88.62978,IL
Poplar Grove,42.36835,-88.82205,IL
Port Barrington,42.24252,-88.20203,IL
Port Byron,41.60642,-90.33541,IL
